z6-16041,Port 1,Port 1,Port 1,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1529,PHYTOS 31,PHYTOS 31,PHYTOS 31,ECRN-100,ECRN-100,Battery,Battery,Barometer,Barometer
Timestamp, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, mm Precipitation, mm/h Max Precip Rate,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
9/4/2024 11:00,0,0,443,0.0,0.0,100,8034,88.14,26.6
9/4/2024 11:15,0,0,446,0.0,0.0,100,8043,88.11,28.1
9/4/2024 11:30,0,0,441,0.0,0.0,100,8051,88.08,28.6
9/4/2024 11:45,0,0,444,0.0,0.0,100,8064,88.04,29.1
9/4/2024 12:00,0,0,444,0.0,0.0,100,8077,88.03,29.2
9/4/2024 12:15,0,0,445,0.0,0.0,100,8088,88.00,29.1
9/4/2024 12:30,0,0,445,0.0,0.0,100,8095,87.98,29.2
9/4/2024 12:45,0,0,444,0.0,0.0,100,8102,87.96,29.1
9/4/2024 13:00,0,0,444,0.0,0.0,100,8123,87.93,29.8
9/4/2024 13:15,0,0,443,0.0,0.0,100,8138,87.89,30.5
9/4/2024 13:30,0,0,444,0.0,0.0,100,8140,87.87,30.9
9/4/2024 13:45,0,0,445,0.0,0.0,100,8153,87.85,31.1
9/4/2024 14:00,0,0,446,0.0,0.0,100,8156,87.82,31.0
9/4/2024 14:15,0,0,447,0.0,0.0,100,8154,87.81,30.1
9/4/2024 14:30,0,0,448,0.0,0.0,100,8153,87.80,29.4
9/4/2024 14:45,0,0,448,0.0,0.0,100,8149,87.80,28.5
9/4/2024 15:00,0,0,447,0.0,0.0,100,8151,87.79,28.3
9/4/2024 15:15,1,0,450,0.0,0.0,100,8146,87.78,27.8
9/4/2024 15:30,14,0,451,0.0,0.0,100,8138,87.77,26.5
9/4/2024 15:45,15,0,451,0.0,0.0,100,8137,87.78,25.4
9/4/2024 16:00,15,0,452,0.0,0.0,100,8131,87.79,24.5
9/4/2024 16:15,15,0,452,0.0,0.0,100,8129,87.79,24.0
9/4/2024 16:30,15,0,454,0.0,0.0,100,8125,87.81,23.5
9/4/2024 16:45,15,0,454,0.0,0.0,100,8122,87.84,23.0
9/4/2024 17:00,15,0,453,0.0,0.0,100,8121,87.84,22.8
9/4/2024 17:15,15,0,454,0.0,0.0,100,8119,87.85,22.5
9/4/2024 17:30,15,0,455,0.0,0.0,100,8115,87.85,22.2
9/4/2024 17:45,15,0,457,0.0,0.0,100,8113,87.86,22.0
9/4/2024 18:00,15,3,556,0.0,0.0,100,8112,87.87,21.8
9/4/2024 18:15,15,15,609,0.0,0.0,100,8111,87.87,21.6
9/4/2024 18:30,15,15,885,0.0,0.0,100,8106,87.90,21.4
9/4/2024 18:45,15,15,792,0.0,0.0,100,8103,87.92,21.3
9/4/2024 19:00,15,15,768,0.0,0.0,100,8105,87.91,21.0
9/4/2024 19:15,15,15,810,0.0,0.0,100,8102,87.91,20.8
9/4/2024 19:30,15,15,729,0.0,0.0,100,8098,87.94,20.6
9/4/2024 19:45,15,15,696,0.0,0.0,100,8098,87.93,20.6
9/4/2024 20:00,15,15,986,0.0,0.0,100,8096,87.93,20.6
9/4/2024 20:15,15,15,828,1.8,72.0,100,8095,87.97,20.6
9/4/2024 20:30,15,15,723,0.0,0.0,100,8094,88.00,20.6
9/4/2024 20:45,15,15,738,0.0,0.0,100,8092,88.03,20.5
9/4/2024 21:00,15,15,714,0.2,12.0,100,8091,88.04,20.4
9/4/2024 21:15,15,15,704,0.0,0.0,100,8089,88.04,20.3
9/4/2024 21:30,15,15,686,0.0,0.0,100,8089,88.06,20.1
9/4/2024 21:45,15,15,663,0.0,0.0,100,8085,88.07,19.9
9/4/2024 22:00,15,15,637,0.0,0.0,100,8086,88.05,19.8
9/4/2024 22:15,15,15,618,0.0,0.0,100,8084,88.06,19.6
9/4/2024 22:30,15,15,610,0.0,0.0,100,8084,88.06,19.4
9/4/2024 22:45,15,15,606,0.0,0.0,100,8080,88.04,19.2
9/4/2024 23:00,15,15,621,0.0,0.0,100,8080,88.03,18.9
9/4/2024 23:15,15,15,621,0.0,0.0,100,8080,88.02,18.7
9/4/2024 23:30,15,15,613,0.0,0.0,100,8081,88.00,18.6
9/4/2024 23:45,15,15,603,0.0,0.0,100,8077,87.97,18.5
9/5/2024 0:00,15,15,604,0.0,0.0,100,8077,87.95,18.3
9/5/2024 0:15,15,15,592,0.0,0.0,100,8055,87.94,18.4
9/5/2024 0:30,15,15,584,0.0,0.0,100,8061,87.93,18.3
9/5/2024 0:45,15,15,565,0.0,0.0,100,8059,87.91,18.2
9/5/2024 1:00,15,15,563,0.0,0.0,100,8061,87.89,18.2
9/5/2024 1:15,15,15,551,0.0,0.0,100,8058,87.90,18.1
9/5/2024 1:30,15,15,556,0.0,0.0,100,8058,87.89,18.0
9/5/2024 1:45,15,15,567,0.0,0.0,100,8057,87.89,17.9
9/5/2024 2:00,15,15,583,0.0,0.0,100,8055,87.88,17.8
9/5/2024 2:15,15,15,604,0.0,0.0,100,8055,87.86,17.6
9/5/2024 2:30,15,15,622,0.0,0.0,100,8055,87.85,17.5
9/5/2024 2:45,15,15,625,0.0,0.0,100,8055,87.83,17.3
9/5/2024 3:00,15,15,641,0.0,0.0,100,8053,87.82,17.2
9/5/2024 3:15,15,15,645,0.0,0.0,100,8053,87.83,17.1
9/5/2024 3:30,15,15,666,0.0,0.0,100,8055,87.84,17.1
9/5/2024 3:45,15,15,659,0.0,0.0,100,8053,87.86,17.1
9/5/2024 4:00,15,15,644,0.0,0.0,100,8052,87.90,17.2
9/5/2024 4:15,15,15,620,0.0,0.0,100,8048,87.90,17.4
9/5/2024 4:30,15,15,623,0.0,0.0,100,8051,87.91,17.5
9/5/2024 4:45,15,15,622,0.0,0.0,100,8051,87.90,17.6
9/5/2024 5:00,15,15,629,0.0,0.0,100,8051,87.91,17.6
9/5/2024 5:15,15,15,648,0.0,0.0,100,8049,87.94,17.6
9/5/2024 5:30,15,15,657,0.0,0.0,100,8046,87.96,17.6
9/5/2024 5:45,15,15,640,0.0,0.0,100,8048,87.95,17.5
9/5/2024 6:00,15,15,621,0.0,0.0,100,8045,87.94,17.5
9/5/2024 6:15,15,15,598,0.0,0.0,100,8044,87.96,17.6
9/5/2024 6:30,15,15,574,0.0,0.0,100,8046,87.98,17.9
9/5/2024 6:45,15,15,551,0.0,0.0,100,8046,87.99,18.2
9/5/2024 7:00,15,15,520,0.0,0.0,100,8046,88.03,18.5
9/5/2024 7:15,15,15,498,0.0,0.0,100,8044,88.07,18.8
9/5/2024 7:30,15,15,476,0.0,0.0,100,8042,88.08,19.4
9/5/2024 7:45,15,15,469,0.0,0.0,100,8046,88.08,20.3
9/5/2024 8:00,15,15,466,0.0,0.0,100,8048,88.09,21.2
9/5/2024 8:15,15,15,463,0.0,0.0,100,8036,88.10,22.0
9/5/2024 8:30,15,1,451,0.0,0.0,100,8037,88.10,22.5
9/5/2024 8:45,15,0,451,0.0,0.0,100,8041,88.07,22.9
9/5/2024 9:00,15,0,451,0.0,0.0,100,8045,88.07,23.2
9/5/2024 9:15,13,0,450,0.0,0.0,100,8042,88.07,23.5
9/5/2024 9:30,0,0,448,0.0,0.0,100,8019,88.09,24.1
9/5/2024 9:45,0,0,447,0.0,0.0,100,8042,88.08,25.3
9/5/2024 10:00,0,0,446,0.0,0.0,100,8045,88.07,25.8
9/5/2024 10:15,0,0,446,0.0,0.0,100,8050,88.05,26.3
9/5/2024 10:30,0,0,444,0.0,0.0,100,8057,88.02,27.3
9/5/2024 10:45,0,0,443,0.0,0.0,100,8064,88.01,28.1
9/5/2024 11:00,0,0,445,0.0,0.0,100,8068,88.00,28.5
9/5/2024 11:15,0,0,447,0.0,0.0,100,8068,87.98,28.8
9/5/2024 11:30,0,0,445,0.0,0.0,100,8075,87.97,28.8
9/5/2024 11:45,0,0,445,0.0,0.0,100,8086,87.94,29.1
9/5/2024 12:00,0,0,445,0.0,0.0,100,8092,87.93,29.2
9/5/2024 12:15,0,0,446,0.0,0.0,100,8095,87.91,29.4
9/5/2024 12:30,0,0,448,0.0,0.0,100,8099,87.88,29.4
9/5/2024 12:45,0,0,450,0.0,0.0,100,8096,87.85,28.7
9/5/2024 13:00,11,0,450,0.0,0.0,100,8093,87.82,27.5
9/5/2024 13:15,0,0,448,0.0,0.0,100,8097,87.80,27.3
9/5/2024 13:30,0,0,447,0.0,0.0,100,8102,87.78,27.6
9/5/2024 13:45,0,0,448,0.0,0.0,100,8111,87.75,27.8
9/5/2024 14:00,0,0,449,0.0,0.0,100,8106,87.73,27.8
9/5/2024 14:15,11,0,451,0.0,0.0,100,8103,87.74,27.1
9/5/2024 14:30,15,0,451,0.0,0.0,100,8099,87.74,26.1
9/5/2024 14:45,7,0,450,0.0,0.0,100,8099,87.73,25.8
9/5/2024 15:00,3,0,448,0.0,0.0,100,8102,87.72,25.9
9/5/2024 15:15,6,0,451,0.0,0.0,100,8100,87.74,26.2
9/5/2024 15:30,15,0,451,0.0,0.0,100,8098,87.76,25.9
9/5/2024 15:45,15,0,451,0.0,0.0,100,8100,87.76,25.5
9/5/2024 16:00,15,0,452,0.0,0.0,100,8092,87.76,24.9
9/5/2024 16:15,15,0,450,0.0,0.0,100,8094,87.75,24.6
9/5/2024 16:30,15,0,455,0.0,0.0,100,8090,87.74,24.4
9/5/2024 16:45,15,14,624,0.0,0.0,100,8088,87.75,23.8
9/5/2024 17:00,15,15,586,0.0,0.0,100,8086,87.76,23.2
9/5/2024 17:15,15,15,590,0.0,0.0,100,8083,87.78,22.5
9/5/2024 17:30,15,15,570,0.0,0.0,100,8080,87.81,21.8
9/5/2024 17:45,15,15,706,0.0,0.0,100,8078,87.83,21.2
9/5/2024 18:00,15,15,894,0.0,0.0,100,8075,87.86,20.7
9/5/2024 18:15,15,15,825,0.0,0.0,100,8077,87.91,20.3
9/5/2024 18:30,15,15,735,0.0,0.0,100,8074,87.91,20.0
9/5/2024 18:45,15,15,668,0.0,0.0,100,8072,87.93,19.8
9/5/2024 19:00,15,15,694,0.0,0.0,100,8071,87.92,19.7
9/5/2024 19:15,15,15,712,0.0,0.0,100,8073,87.97,19.6
9/5/2024 19:30,15,15,661,0.0,0.0,100,8070,87.98,19.5
9/5/2024 19:45,15,15,676,0.0,0.0,100,8069,88.00,19.5
9/5/2024 20:00,15,15,741,0.0,0.0,100,8067,88.01,19.4
9/5/2024 20:15,15,15,672,0.0,0.0,100,8064,88.03,19.4
9/5/2024 20:30,15,15,732,0.0,0.0,100,8067,88.05,19.4
9/5/2024 20:45,15,15,789,0.0,0.0,100,8064,88.07,19.4
9/5/2024 21:00,15,15,799,0.0,0.0,100,8061,88.10,19.3
9/5/2024 21:15,15,15,739,0.0,0.0,100,8065,88.10,19.2
9/5/2024 21:30,15,15,741,0.0,0.0,100,8062,88.07,19.0
9/5/2024 21:45,15,15,706,0.0,0.0,100,8059,88.05,18.8
9/5/2024 22:00,15,15,763,0.0,0.0,100,8058,88.02,18.7
9/5/2024 22:15,15,15,766,0.0,0.0,100,8057,88.00,18.7
9/5/2024 22:30,15,15,625,0.0,0.0,100,8058,88.00,18.6
9/5/2024 22:45,15,15,632,0.0,0.0,100,8058,88.01,18.6
9/5/2024 23:00,15,15,609,0.0,0.0,100,8055,88.00,18.6
9/5/2024 23:15,15,15,585,0.2,12.0,100,8055,87.99,18.6
9/5/2024 23:30,15,15,572,0.0,0.0,100,8055,87.96,18.5
9/5/2024 23:45,15,15,566,0.0,0.0,100,8055,87.94,18.5
9/6/2024 0:00,15,15,564,0.0,0.0,100,8054,87.91,18.5
9/6/2024 0:15,15,15,578,0.0,0.0,100,8030,87.89,18.6
9/6/2024 0:30,15,15,588,0.0,0.0,100,8036,87.87,18.6
9/6/2024 0:45,15,15,598,0.0,0.0,100,8037,87.86,18.4
9/6/2024 1:00,15,15,607,0.0,0.0,100,8037,87.84,18.3
9/6/2024 1:15,15,15,622,0.0,0.0,100,8034,87.86,18.2
9/6/2024 1:30,15,15,636,0.0,0.0,100,8036,87.86,18.2
9/6/2024 1:45,15,15,638,0.0,0.0,100,8033,87.86,18.2
9/6/2024 2:00,15,15,626,0.0,0.0,100,8033,87.85,18.3
9/6/2024 2:15,15,15,603,0.0,0.0,100,8035,87.84,18.4
9/6/2024 2:30,15,15,595,0.0,0.0,100,8036,87.84,18.3
9/6/2024 2:45,15,15,589,0.0,0.0,100,8031,87.83,18.4
9/6/2024 3:00,15,15,575,0.0,0.0,100,8034,87.82,18.5
9/6/2024 3:15,15,15,574,0.0,0.0,100,8033,87.82,18.5
9/6/2024 3:30,15,15,562,0.0,0.0,100,8034,87.81,18.6
9/6/2024 3:45,15,15,547,0.0,0.0,100,8030,87.82,18.8
9/6/2024 4:00,15,15,532,0.0,0.0,100,8030,87.82,18.9
9/6/2024 4:15,15,15,526,0.0,0.0,100,8029,87.82,18.9
9/6/2024 4:30,15,15,516,0.0,0.0,100,8030,87.84,19.0
9/6/2024 4:45,15,15,511,0.0,0.0,100,8029,87.84,19.0
9/6/2024 5:00,15,15,503,0.0,0.0,100,8030,87.85,19.0
9/6/2024 5:15,15,15,498,0.0,0.0,100,8028,87.86,19.0
9/6/2024 5:30,15,15,489,0.0,0.0,100,8028,87.88,19.0
9/6/2024 5:45,15,15,490,0.0,0.0,100,8024,87.88,19.0
9/6/2024 6:00,15,15,484,0.0,0.0,100,8026,87.90,19.1
9/6/2024 6:15,15,15,482,0.0,0.0,100,8026,87.90,19.1
9/6/2024 6:30,15,15,477,0.0,0.0,100,8026,87.92,19.2
9/6/2024 6:45,15,15,476,0.0,0.0,100,8026,87.92,19.4
9/6/2024 7:00,15,15,471,0.0,0.0,100,8025,87.93,20.0
9/6/2024 7:15,15,8,455,0.0,0.0,100,8025,87.96,20.3
9/6/2024 7:30,15,0,454,0.0,0.0,100,8026,87.97,20.7
9/6/2024 7:45,15,0,452,0.0,0.0,100,8023,87.97,21.3
9/6/2024 8:00,15,0,452,0.0,0.0,100,8024,87.99,22.0
9/6/2024 8:15,15,0,451,0.0,0.0,100,8010,88.01,22.8
9/6/2024 8:30,15,0,451,0.0,0.0,100,8010,88.00,23.5
9/6/2024 8:45,15,0,451,0.0,0.0,100,8012,88.01,23.7
9/6/2024 9:00,15,0,451,0.0,0.0,100,8015,88.03,24.0
9/6/2024 9:15,9,0,449,0.0,0.0,100,8011,88.04,24.8
9/6/2024 9:30,0,0,446,0.0,0.0,100,8015,88.04,25.9
9/6/2024 9:45,9,0,452,0.0,0.0,100,8015,88.05,26.4
9/6/2024 10:00,13,0,450,0.0,0.0,100,8017,88.05,25.8
9/6/2024 10:15,15,0,452,0.0,0.0,100,8018,88.06,25.2
9/6/2024 10:30,8,0,449,0.0,0.0,100,8023,88.04,25.5
9/6/2024 10:45,5,0,450,0.0,0.0,100,8026,88.03,25.9
9/6/2024 11:00,14,0,453,0.0,0.0,100,8024,88.01,25.8
9/6/2024 11:15,15,0,450,0.0,0.0,100,8025,87.98,25.5
9/6/2024 11:30,1,0,449,0.0,0.0,100,8033,87.95,26.4
9/6/2024 11:45,0,0,448,0.0,0.0,100,8042,87.93,26.8
9/6/2024 12:00,0,0,448,0.0,0.0,100,8044,87.91,27.5
9/6/2024 12:15,0,0,450,0.0,0.0,100,8049,87.89,27.7
9/6/2024 12:30,3,0,450,0.0,0.0,100,8049,87.87,27.1
9/6/2024 12:45,15,15,544,0.0,0.0,100,8053,87.84,26.9
9/6/2024 13:00,15,15,505,0.0,0.0,100,8055,87.82,26.6
9/6/2024 13:15,15,13,458,0.0,0.0,100,8055,87.80,26.4
9/6/2024 13:30,15,14,917,0.0,0.0,100,8051,87.79,25.5
9/6/2024 13:45,15,15,910,1.8,24.0,100,8051,87.78,23.8
9/6/2024 14:00,15,15,892,0.8,12.0,100,8047,87.79,22.4
9/6/2024 14:15,15,15,908,2.0,24.0,100,8045,87.78,21.6
9/6/2024 14:30,15,15,846,2.2,24.0,100,8043,87.78,21.1
9/6/2024 14:45,15,15,790,0.2,12.0,100,8042,87.76,20.8
9/6/2024 15:00,15,15,759,0.2,12.0,100,8039,87.75,20.6
9/6/2024 15:15,15,15,716,0.2,12.0,100,8039,87.74,20.6
9/6/2024 15:30,15,15,656,0.0,0.0,100,8037,87.73,20.7
9/6/2024 15:45,15,15,628,0.0,0.0,100,8040,87.72,20.8
9/6/2024 16:00,15,15,612,0.0,0.0,100,8039,87.73,21.0
9/6/2024 16:15,15,15,599,0.0,0.0,100,8036,87.74,21.0
9/6/2024 16:30,15,15,590,0.0,0.0,100,8036,87.74,21.1
9/6/2024 16:45,15,15,581,0.0,0.0,100,8033,87.77,21.2
9/6/2024 17:00,15,15,582,0.0,0.0,100,8035,87.76,21.1
9/6/2024 17:15,15,15,579,0.0,0.0,100,8033,87.80,20.9
9/6/2024 17:30,15,15,571,0.0,0.0,100,8030,87.81,20.8
9/6/2024 17:45,15,15,580,0.0,0.0,100,8031,87.83,20.6
9/6/2024 18:00,15,15,594,0.0,0.0,100,8026,87.87,20.5
9/6/2024 18:15,15,15,585,0.2,12.0,100,8029,87.87,20.2
9/6/2024 18:30,15,15,578,0.0,0.0,100,8027,87.87,19.9
9/6/2024 18:45,15,15,569,0.0,0.0,100,8025,87.87,19.7
9/6/2024 19:00,15,15,563,0.0,0.0,100,8026,87.86,19.7
9/6/2024 19:15,15,15,566,0.0,0.0,100,8025,87.87,19.7
9/6/2024 19:30,15,15,568,0.0,0.0,100,8026,87.88,19.6
9/6/2024 19:45,15,15,574,0.0,0.0,100,8025,87.90,19.5
9/6/2024 20:00,15,15,567,0.0,0.0,100,8021,87.91,19.5
9/6/2024 20:15,15,15,565,0.0,0.0,100,8022,87.91,19.4
9/6/2024 20:30,15,15,552,0.0,0.0,100,8020,87.92,19.4
9/6/2024 20:45,15,15,545,0.0,0.0,100,8021,87.92,19.4
9/6/2024 21:00,15,15,547,0.0,0.0,100,8019,87.94,19.4
9/6/2024 21:15,15,15,549,0.0,0.0,100,8020,87.97,19.4
9/6/2024 21:30,15,15,550,0.0,0.0,100,8019,87.98,19.4
9/6/2024 21:45,15,15,557,0.0,0.0,100,8020,87.98,19.3
9/6/2024 22:00,15,15,564,0.0,0.0,100,8020,87.98,19.2
9/6/2024 22:15,15,15,571,0.0,0.0,100,8017,87.98,19.1
9/6/2024 22:30,15,15,572,0.0,0.0,100,8014,87.98,19.1
9/6/2024 22:45,15,15,572,0.0,0.0,100,8016,87.98,19.2
9/6/2024 23:00,15,15,570,0.0,0.0,100,8017,87.98,19.2
9/6/2024 23:15,15,15,567,0.0,0.0,100,8017,87.97,19.2
9/6/2024 23:30,15,15,572,0.0,0.0,100,8013,87.94,19.2
9/6/2024 23:45,15,15,585,0.0,0.0,100,8014,87.92,19.2
9/7/2024 0:00,15,15,598,0.0,0.0,100,8015,87.90,19.0
9/7/2024 0:15,15,15,600,0.0,0.0,100,7986,87.88,19.1
9/7/2024 0:30,15,15,581,0.0,0.0,100,7998,87.87,18.9
9/7/2024 0:45,15,15,571,0.0,0.0,100,7999,87.85,18.8
9/7/2024 1:00,15,15,573,0.0,0.0,100,8001,87.83,18.7
9/7/2024 1:15,15,15,582,0.0,0.0,100,7998,87.81,18.7
9/7/2024 1:30,15,15,593,0.0,0.0,100,7997,87.80,18.6
9/7/2024 1:45,15,15,601,0.0,0.0,100,7998,87.78,18.5
9/7/2024 2:00,15,15,598,0.0,0.0,100,7999,87.75,18.4
9/7/2024 2:15,15,15,590,0.0,0.0,100,7997,87.71,18.4
9/7/2024 2:30,15,15,585,0.0,0.0,100,7997,87.70,18.5
9/7/2024 2:45,15,15,584,0.0,0.0,100,7996,87.70,18.6
9/7/2024 3:00,15,15,601,0.0,0.0,100,7996,87.70,18.5
9/7/2024 3:15,15,15,610,0.0,0.0,100,7995,87.70,18.5
9/7/2024 3:30,15,15,616,0.0,0.0,100,7996,87.70,18.4
9/7/2024 3:45,15,15,621,0.0,0.0,100,7991,87.72,18.4
9/7/2024 4:00,15,15,623,0.0,0.0,100,7995,87.73,18.4
9/7/2024 4:15,15,15,616,0.0,0.0,100,7991,87.73,18.6
9/7/2024 4:30,15,15,622,0.0,0.0,100,7993,87.75,18.8
9/7/2024 4:45,15,15,622,0.0,0.0,100,7994,87.76,18.9
9/7/2024 5:00,15,15,619,0.0,0.0,100,7994,87.77,19.0
9/7/2024 5:15,15,15,639,0.0,0.0,100,7992,87.78,18.9
9/7/2024 5:30,15,15,651,0.0,0.0,100,7993,87.80,18.8
9/7/2024 5:45,15,15,666,0.0,0.0,100,7990,87.83,18.6
9/7/2024 6:00,15,15,674,0.0,0.0,100,7992,87.83,18.6
9/7/2024 6:15,15,15,655,0.0,0.0,100,7990,87.84,18.5
9/7/2024 6:30,15,15,656,0.0,0.0,100,7990,87.85,18.6
9/7/2024 6:45,15,15,632,0.0,0.0,100,7991,87.86,18.8
9/7/2024 7:00,15,15,593,0.0,0.0,100,7991,87.87,19.2
9/7/2024 7:15,15,15,554,0.0,0.0,100,7991,87.88,19.6
9/7/2024 7:30,15,15,527,0.0,0.0,100,7989,87.88,19.9
9/7/2024 7:45,15,15,507,0.0,0.0,100,7988,87.88,20.5
9/7/2024 8:00,15,15,472,0.0,0.0,100,7988,87.90,21.1
9/7/2024 8:15,15,10,452,0.0,0.0,100,7994,87.90,22.2
9/7/2024 8:30,15,0,451,0.0,0.0,100,7997,87.90,23.4
9/7/2024 8:45,15,0,451,0.0,0.0,100,7981,87.92,24.4
9/7/2024 9:00,9,0,449,0.0,0.0,100,7990,87.92,25.2
9/7/2024 9:15,0,0,450,0.0,0.0,100,7997,87.91,26.1
9/7/2024 9:30,11,0,449,0.0,0.0,100,8004,87.91,26.3
9/7/2024 9:45,0,0,449,0.0,0.0,100,7994,87.90,26.8
9/7/2024 10:00,0,0,449,0.0,0.0,100,8001,87.90,27.1
9/7/2024 10:15,5,0,450,0.0,0.0,100,8001,87.90,27.2
9/7/2024 10:30,14,0,450,0.0,0.0,100,8003,87.92,26.5
9/7/2024 10:45,15,0,453,0.0,0.0,100,8001,87.92,26.1
9/7/2024 11:00,15,14,771,0.0,0.0,100,7998,87.90,25.0
9/7/2024 11:15,15,15,653,0.0,0.0,100,8000,87.89,24.3
9/7/2024 11:30,15,15,789,0.0,0.0,100,8004,87.87,23.9
9/7/2024 11:45,15,15,585,0.0,0.0,100,8010,87.83,24.3
9/7/2024 12:00,15,15,540,0.0,0.0,100,8017,87.80,25.3
9/7/2024 12:15,15,15,494,0.0,0.0,100,8020,87.77,26.1
9/7/2024 12:30,15,13,455,0.0,0.0,100,8022,87.73,26.3
9/7/2024 12:45,15,0,453,0.0,0.0,100,8021,87.73,26.0
9/7/2024 13:00,15,13,888,0.4,12.0,100,8019,87.71,25.2
9/7/2024 13:15,15,15,1015,3.0,72.0,100,8019,87.69,23.7
9/7/2024 13:30,15,15,906,8.0,72.0,100,8016,87.68,22.2
9/7/2024 13:45,15,15,892,5.2,36.0,100,8014,87.67,21.2
9/7/2024 14:00,15,15,868,4.2,36.0,100,8008,87.68,20.7
9/7/2024 14:15,15,15,786,1.0,12.0,100,8007,87.67,20.4
9/7/2024 14:30,15,15,804,0.2,12.0,100,8008,87.65,20.2
