z6-15979,Port 3,Port 3,Port 7,Port 7,Port 8,Port 8
6/11/2024 16:00,0,0,100,7811,85.81,19.3
6/11/2024 16:15,0,0,100,7812,85.8,19.3
6/11/2024 16:30,0,0,100,7813,85.81,19.3
6/11/2024 16:45,0,0,100,7810,85.82,19.3
6/11/2024 17:00,0,0,100,7812,85.85,19.2
6/11/2024 17:15,0,0,100,7810,85.85,19.1
6/11/2024 17:30,0,0,100,7811,85.85,19.1
6/11/2024 17:45,0,0,100,7811,85.85,19
6/11/2024 18:00,0,0,100,7811,85.88,18.9
6/11/2024 18:15,0,0,100,7813,85.89,18.8
6/11/2024 18:30,0,0,100,7808,85.89,18.7
6/11/2024 18:45,0,0,100,7811,85.89,18.7
6/11/2024 19:00,0,0,100,7812,85.9,18.6
6/11/2024 19:15,0,0,100,7811,85.91,18.6
6/11/2024 19:30,0,0,100,7814,85.93,18.5
6/11/2024 19:45,0,0,100,7811,85.95,18.5
6/11/2024 20:00,0,0,100,7811,85.95,18.5
6/11/2024 20:15,0,0,100,7811,85.96,18.4
6/11/2024 20:30,0,0,100,7811,85.96,18.4
6/11/2024 20:45,0,0,100,7812,85.96,18.4
6/11/2024 21:00,0,0,100,7812,85.97,18.3
6/11/2024 21:15,0,0,100,7811,85.99,18.3
6/11/2024 21:30,0,0,100,7809,85.98,18.2
6/11/2024 21:45,0,0,100,7813,85.99,18.2
6/11/2024 22:00,0,0,100,7813,85.98,18.2
6/11/2024 22:15,0,0,100,7809,85.97,18.2
6/11/2024 22:30,0,0,100,7811,85.96,18.2
6/11/2024 22:45,0,0,100,7813,85.97,18.2
6/11/2024 23:00,0,0,100,7810,85.96,18.2
6/11/2024 23:15,0,0,100,7812,85.96,18.2
6/11/2024 23:30,0,0,100,7811,85.97,18.3
6/11/2024 23:45,0,0,100,7811,85.96,18.3
6/12/2024 0:00,0,0,100,7811,85.97,18.3
6/12/2024 0:15,0,0,100,7808,85.97,18.4
6/12/2024 0:30,0,0,100,7805,85.96,18.3
6/12/2024 0:45,0,0,100,7808,85.95,18.3
6/12/2024 1:00,0,0,100,7808,85.94,18.3
6/12/2024 1:15,0,0,100,7807,85.94,18.2
6/12/2024 1:30,0,0,100,7805,85.93,18.2
6/12/2024 1:45,0,0,100,7805,85.91,18.2
6/12/2024 2:00,0,0,100,7808,85.92,18.2
6/12/2024 2:15,0,0,100,7808,85.92,18.2
6/12/2024 2:30,0,0,100,7806,85.92,18.3
6/12/2024 2:45,0,0,100,7808,85.92,18.3
6/12/2024 3:00,0,0,100,7806,85.91,18.3
6/12/2024 3:15,0,0,100,7808,85.91,18.3
6/12/2024 3:30,0,0,100,7808,85.91,18.3
6/12/2024 3:45,0,0,100,7807,85.93,18.3
6/12/2024 4:00,0,0,100,7807,85.95,18.3
6/12/2024 4:15,0,0,100,7808,85.95,18.3
6/12/2024 4:30,0,0,100,7807,85.95,18.3
6/12/2024 4:45,0,0,100,7807,85.97,18.2
6/12/2024 5:00,0,0,100,7805,85.98,18.2
6/12/2024 5:15,0,0,100,7806,86,18.3
6/12/2024 5:30,0,0,100,7807,86.01,18.2
6/12/2024 5:45,0,0,100,7806,86.04,18.3
6/12/2024 6:00,0,0,100,7808,86.06,18.3
6/12/2024 6:15,0,0,100,7808,86.07,18.3
6/12/2024 6:30,0,0,100,7808,86.08,18.4
6/12/2024 6:45,0,0,100,7808,86.09,18.4
6/12/2024 7:00,0,0,100,7808,86.08,18.6
6/12/2024 7:15,0,0,100,7808,86.1,18.7
6/12/2024 7:30,0,0,100,7808,86.11,18.8
6/12/2024 7:45,0,0,100,7810,86.12,18.9
6/12/2024 8:00,0,0,100,7807,86.13,19.1
6/12/2024 8:15,0,0,100,7804,86.13,19.2
6/12/2024 8:30,0,0,100,7804,86.12,19.4
6/12/2024 8:45,0,0,100,7805,86.12,19.6
6/12/2024 9:00,0,0,100,7805,86.12,19.8
6/12/2024 9:15,0,0,100,7804,86.14,20.1
6/12/2024 9:30,0,0,100,7805,86.15,20.4
6/12/2024 9:45,0,0,100,7804,86.16,20.5
6/12/2024 10:00,0,0,100,7804,86.16,20.6
6/12/2024 10:15,0,0,100,7804,86.16,20.5
6/12/2024 10:30,0,0,100,7805,86.16,20.5
6/12/2024 10:45,0,0,100,7808,86.16,20.4
6/12/2024 11:00,0,0,100,7804,86.15,20.3
6/12/2024 11:15,0,0,100,7807,86.14,20.2
6/12/2024 11:30,0,0,100,7806,86.14,20.3
6/12/2024 11:45,0,0,100,7805,86.12,20.2
6/12/2024 12:00,0,0,100,7805,86.09,20.4
6/12/2024 12:15,0,0,100,7807,86.08,20.7
6/12/2024 12:30,0,0,100,7806,86.08,20.8
6/12/2024 12:45,0,0,100,7805,86.07,20.8
6/12/2024 13:00,0,0,100,7806,86.06,20.7
6/12/2024 13:15,0,0,100,7808,86.04,20.7
6/12/2024 13:30,0,0,100,8034,86.01,21.2
6/12/2024 13:45,0,0,100,8036,86,22.2
6/12/2024 14:00,0,0,100,8036,86.01,21.9
6/12/2024 14:15,0,0,100,8036,85.99,21.5
6/12/2024 14:30,0,0,100,8036,85.97,21.3
6/12/2024 14:45,0,0,100,8033,85.97,21.1
6/12/2024 15:00,0,0,100,8036,85.95,21.1
6/12/2024 15:15,0,0,100,8035,85.95,21
6/12/2024 15:30,0,0,100,8036,85.96,20.9
6/12/2024 15:45,0,0,100,8033,85.97,20.8
6/12/2024 16:00,0,0,100,8033,85.96,20.7
6/12/2024 16:15,0,0,100,8033,85.95,20.6
6/12/2024 16:30,0,0,100,8033,85.95,20.5
6/12/2024 16:45,0,0,100,8034,85.96,20.4
6/12/2024 17:00,0,0,100,8033,85.98,20.4
6/12/2024 17:15,0,0,100,8032,85.99,20.3
6/12/2024 17:30,0,0,100,8033,86,20.2
6/12/2024 17:45,0,0,100,8030,86.03,20.2
6/12/2024 18:00,0,0,100,8033,86.03,20.1
6/12/2024 18:15,0,0,100,8033,86.04,20
6/12/2024 18:30,0,0,100,8029,86.06,19.9
6/12/2024 18:45,0,0,100,8030,86.07,19.8
6/12/2024 19:00,0,0,100,8032,86.1,19.8
6/12/2024 19:15,0,0,100,8029,86.11,19.6
6/12/2024 19:30,0,0,100,8030,86.12,19.5
6/12/2024 19:45,0,0,100,8029,86.12,19.5
6/12/2024 20:00,0,0,100,8029,86.13,19.4
6/12/2024 20:15,0,0,100,8032,86.13,19.4
6/12/2024 20:30,0,0,100,8029,86.13,19.3
6/12/2024 20:45,0,0,100,8029,86.14,19.2
6/12/2024 21:00,0,0,100,8029,86.14,19.2
6/12/2024 21:15,0,0,100,8027,86.12,19.1
6/12/2024 21:30,0,0,100,8024,86.12,19
6/12/2024 21:45,0,0,100,8024,86.11,18.9
6/12/2024 22:00,0,0,100,8025,86.1,18.8
6/12/2024 22:15,0,0,100,8023,86.1,18.7
6/12/2024 22:30,0,0,100,8023,86.1,18.7
6/12/2024 22:45,0,0,100,8025,86.1,18.7
6/12/2024 23:00,0,0,100,8024,86.1,18.7
6/12/2024 23:15,0,0,100,8025,86.09,18.7
6/12/2024 23:30,0,0,100,8026,86.08,18.8
6/12/2024 23:45,0,0,100,8024,86.07,18.8
6/13/2024 0:00,0,0,100,8025,86.05,18.8
6/13/2024 0:15,0,0,100,8004,86.03,19
6/13/2024 0:30,0,0,100,8012,86.01,18.9
6/13/2024 0:45,0,0,100,8011,85.99,18.7
6/13/2024 1:00,0,0,100,8010,85.96,18.6
6/13/2024 1:15,0,0,100,8010,85.96,18.4
6/13/2024 1:30,0,0,100,8010,85.95,18.4
6/13/2024 1:45,0,0,100,8013,85.94,18.4
6/13/2024 2:00,0,0,100,8013,85.92,18.4
6/13/2024 2:15,0,0,100,8014,85.93,18.6
6/13/2024 2:30,0,0,100,8010,85.92,18.8
6/13/2024 2:45,0,0,100,8014,85.93,18.9
6/13/2024 3:00,0,0,100,8012,85.94,18.9
6/13/2024 3:15,0,0,100,8011,85.95,19
6/13/2024 3:30,0,0,100,8014,85.94,18.9
6/13/2024 3:45,0,0,100,8014,85.95,18.9
6/13/2024 4:00,0,0,100,8013,85.97,18.9
6/13/2024 4:15,0,0,100,8010,85.99,18.9
6/13/2024 4:30,0,0,100,8010,85.99,18.9
6/13/2024 4:45,0,0,100,8013,85.99,18.8
6/13/2024 5:00,0,0,100,8013,86,18.7
6/13/2024 5:15,0,0,100,8014,86.01,18.7
6/13/2024 5:30,0,0,100,8013,86.02,18.7
6/13/2024 5:45,0,0,100,8013,86.03,18.7
6/13/2024 6:00,0,0,100,8013,86.03,18.8
6/13/2024 6:15,0,0,100,8010,86.04,18.8
6/13/2024 6:30,0,0,100,8010,86.04,18.8
6/13/2024 6:45,0,0,100,8014,86.05,18.8
6/13/2024 7:00,0,0,100,8012,86.06,18.8
6/13/2024 7:15,0,0,100,8013,86.07,18.8
6/13/2024 7:30,0,0,100,8010,86.07,18.9
6/13/2024 7:45,0,0,100,8011,86.09,19.1
6/13/2024 8:00,0,0,100,8013,86.09,19.3
6/13/2024 8:15,0,0,100,8010,86.1,19.4
6/13/2024 8:30,0,0,100,8010,86.12,19.5
6/13/2024 8:45,0,0,100,8010,86.13,19.7
6/13/2024 9:00,0,0,100,8008,86.15,19.9
6/13/2024 9:15,0,0,100,8010,86.15,20
6/13/2024 9:30,0,0,100,8007,86.14,20.1
6/13/2024 9:45,0,0,100,8008,86.15,20.1
6/13/2024 10:00,0,0,100,8008,86.15,20.2
6/13/2024 10:15,0,0,100,8008,86.14,20.2
6/13/2024 10:30,0,0,100,8010,86.13,20.4
6/13/2024 10:45,0,0,100,8007,86.11,20.6
6/13/2024 11:00,0,0,100,8010,86.1,20.8
6/13/2024 11:15,0,0,100,8007,86.1,20.7
6/13/2024 11:30,0,0,100,8010,86.08,20.6
6/13/2024 11:45,0,0,100,8008,86.06,20.5
6/13/2024 12:00,0,0,100,8010,86.05,20.4
6/13/2024 12:15,0,0,100,8008,86.03,20.4
6/13/2024 12:30,0,0,100,8010,86.01,20.8
6/13/2024 12:45,0,0,100,8006,85.97,20.7
6/13/2024 13:00,0,0,100,8007,85.96,20.5
6/13/2024 13:15,0,0,100,8010,85.95,20.4
6/13/2024 13:30,0,0,100,8007,85.95,20.3
6/13/2024 13:45,0,0,100,8007,85.92,20.2
6/13/2024 14:00,0,0,100,8005,85.9,20.2
6/13/2024 14:15,0,0,100,8004,85.9,20.1
6/13/2024 14:30,0,0,100,8006,85.91,20.2
6/13/2024 14:45,0,0,100,8007,85.9,20.3
6/13/2024 15:00,0,0,100,8006,85.89,20.1
6/13/2024 15:15,0,0,100,8004,85.89,19.7
6/13/2024 15:30,0,0,100,8005,85.89,19.5
6/13/2024 15:45,0,0,100,8006,85.88,19.4
6/13/2024 16:00,0,0,100,8005,85.92,19.2
6/13/2024 16:15,0,0,100,8004,85.9,19
6/13/2024 16:30,0,0,100,8006,85.9,18.9
6/13/2024 16:45,0,0,100,8006,85.96,18.8
6/13/2024 17:00,0,0,100,8003,85.96,18.7
6/13/2024 17:15,0,0,100,8001,85.94,18.7
6/13/2024 17:30,0,0,100,8004,85.96,18.7
6/13/2024 17:45,0,0,100,8000,86.04,18.8
6/13/2024 18:00,0,0,100,8003,86.05,18.8
6/13/2024 18:15,0,0,100,8001,86.07,18.9
6/13/2024 18:30,0,0,100,8002,86.07,18.9
6/13/2024 18:45,0,0,100,8003,86.08,18.9
6/13/2024 19:00,0,0,100,8001,86.13,18.9
6/13/2024 19:15,0,0,100,8002,86.13,18.9
6/13/2024 19:30,0,0,100,8000,86.08,18.9
6/13/2024 19:45,0,0,100,8000,86.09,18.9
6/13/2024 20:00,0,0,100,7999,86.11,18.9
6/13/2024 20:15,0,0,100,7999,86.15,18.9
6/13/2024 20:30,0,0,100,8002,86.19,18.9
6/13/2024 20:45,0,0,100,8003,86.17,18.9
6/13/2024 21:00,0,0,100,8000,86.16,18.9
6/13/2024 21:15,0,0,100,8003,86.14,18.8
6/13/2024 21:30,0,0,100,7999,86.12,18.8
6/13/2024 21:45,0,0,100,8001,86.12,18.8
6/13/2024 22:00,0,0,100,7999,86.11,18.7
6/13/2024 22:15,0,0,100,7999,86.12,18.7
6/13/2024 22:30,0,0,100,8001,86.12,18.6
6/13/2024 22:45,0,0,100,7999,86.1,18.6
6/13/2024 23:00,0,0,100,7998,86.08,18.5
6/13/2024 23:15,0,0,100,7997,86.05,18.5
6/13/2024 23:30,0,0,100,7998,86.05,18.4
6/13/2024 23:45,0,0,100,7999,86.05,18.4
6/14/2024 0:00,0,0,100,7998,86.05,18.3
6/14/2024 0:15,0,0,100,7995,86.05,18.4
6/14/2024 0:30,0,0,100,7994,86.04,18.3
6/14/2024 0:45,0,0,100,7990,86.02,18.3
6/14/2024 1:00,0,0,100,7993,86,18.3
6/14/2024 1:15,0,0,100,7991,86,18.4
6/14/2024 1:30,0,0,100,7993,85.99,18.4
6/14/2024 1:45,0,0,100,7992,85.98,18.5
6/14/2024 2:00,0,0,100,7995,85.96,18.5
6/14/2024 2:15,0,0,100,7995,85.95,18.5
6/14/2024 2:30,0,0,100,7993,85.94,18.5
6/14/2024 2:45,0,0,100,7991,85.93,18.4
6/14/2024 3:00,0,0,100,7991,85.93,18.4
6/14/2024 3:15,0,0,100,7991,85.93,18.3
6/14/2024 3:30,0,0,100,7991,85.93,18.3
6/14/2024 3:45,0,0,100,7991,85.94,18.3
6/14/2024 4:00,0,0,100,7991,85.93,18.3
6/14/2024 4:15,0,0,100,7991,85.92,18.4
6/14/2024 4:30,0,0,100,7993,85.92,18.4
6/14/2024 4:45,0,0,100,7993,85.92,18.4
6/14/2024 5:00,0,0,100,7994,85.93,18.5
6/14/2024 5:15,0,0,100,7992,85.94,18.5
6/14/2024 5:30,0,0,100,7991,85.97,18.5
6/14/2024 5:45,0,0,100,7990,85.99,18.5
6/14/2024 6:00,0,0,100,7988,86.03,18.5
6/14/2024 6:15,0,0,100,7990,86.05,18.4
6/14/2024 6:30,0,0,100,7992,86.05,18.4
6/14/2024 6:45,0,0,100,7988,86.06,18.3
6/14/2024 7:00,0,0,100,7988,86.05,18.4
6/14/2024 7:15,0,0,100,7989,86.05,18.4
6/14/2024 7:30,0,0,100,7990,86.04,18.5
6/14/2024 7:45,0,0,100,7988,86.05,18.5
6/14/2024 8:00,0,0,100,7992,86.05,18.5
6/14/2024 8:15,0,0,100,7988,86.06,18.6
6/14/2024 8:30,0,0,100,7987,86.06,18.7
6/14/2024 8:45,0,0,100,7988,86.08,18.7
6/14/2024 9:00,0,0,100,7986,86.09,18.6
6/14/2024 9:15,0,0,100,7983,86.1,18.6
6/14/2024 9:30,0,0,100,7985,86.09,18.5
6/14/2024 9:45,0,0,100,7984,86.09,18.5
6/14/2024 10:00,0,0,100,7984,86.09,18.5
6/14/2024 10:15,0,0,100,7986,86.1,18.4
6/14/2024 10:30,0,0,100,7984,86.09,18.4
6/14/2024 10:45,0,0,100,7984,86.07,18.4
6/14/2024 11:00,0,0,100,7982,86.05,18.4
6/14/2024 11:15,0,0,100,7985,86.04,18.3
6/14/2024 11:30,0,0,100,7984,86.02,18.3
6/14/2024 11:45,0,0,100,7985,86.02,18.3
6/14/2024 12:00,0,0,100,7985,86.01,18.3
6/14/2024 12:15,0,0,100,7985,86,18.5
6/14/2024 12:30,0,0,100,7985,85.98,18.5
6/14/2024 12:45,0,0,100,7985,85.96,18.5
6/14/2024 13:00,0,0,100,7983,85.95,18.6
6/14/2024 13:15,0,0,100,7982,85.94,18.7
6/14/2024 13:30,0,0,100,7983,85.94,18.8
6/14/2024 13:45,0,0,100,7984,85.92,18.8
6/14/2024 14:00,0,0,100,7981,85.89,19
6/14/2024 14:15,0,0,100,7983,85.86,19
6/14/2024 14:30,0,0,100,7982,85.84,19
6/14/2024 14:45,0,0,100,7984,85.82,19
6/14/2024 15:00,0,0,100,7984,85.81,18.9
6/14/2024 15:15,0,0,100,7982,85.8,18.9
6/14/2024 15:30,0,0,100,7982,85.8,19
6/14/2024 15:45,0,0,100,7982,85.81,19
6/14/2024 16:00,0,0,100,7982,85.82,19.1
6/14/2024 16:15,0,0,100,7982,85.83,19.1
6/14/2024 16:30,0,0,100,7982,85.84,19
6/14/2024 16:45,0,0,100,7982,85.85,19
6/14/2024 17:00,0,0,100,7984,85.86,18.9
6/14/2024 17:15,0,0,100,7982,85.87,18.7
6/14/2024 17:30,0,0,100,7981,85.88,18.6
6/14/2024 17:45,0,0,100,7982,85.89,18.5
6/14/2024 18:00,0,0,100,7980,85.91,18.4
6/14/2024 18:15,0,0,100,7982,85.93,18.3
6/14/2024 18:30,0,0,100,7981,85.96,18.3
6/14/2024 18:45,0,0,100,7980,85.98,18.3
6/14/2024 19:00,0,0,100,7980,85.99,18.4
6/14/2024 19:15,0,0,100,7982,86.01,18.4
6/14/2024 19:30,0,0,100,7979,86.03,18.4
6/14/2024 19:45,0,0,100,7981,86.03,18.4
6/14/2024 20:00,0,0,100,7980,86.03,18.4
6/14/2024 20:15,0,0,100,7976,86.02,18.4
6/14/2024 20:30,0,0,100,7979,86.01,18.4
6/14/2024 20:45,0,0,100,7979,86.01,18.4
6/14/2024 21:00,0,0,100,7979,86.01,18.4
6/14/2024 21:15,0,0,100,7979,86.01,18.3
6/14/2024 21:30,0,0,100,7977,86.01,18.3
6/14/2024 21:45,0,0,100,7979,86.02,18.3
6/14/2024 22:00,0,0,100,7979,86.03,18.3
6/14/2024 22:15,0,0,100,7979,86.04,18.3
6/14/2024 22:30,0,0,100,7978,86.04,18.3
6/14/2024 22:45,0,0,100,7979,86.05,18.4
6/14/2024 23:00,0,0,100,7976,86.04,18.4
6/14/2024 23:15,0,0,100,7977,86.01,18.4
6/14/2024 23:30,0,0,100,7977,85.99,18.4
6/14/2024 23:45,0,0,100,7979,85.97,18.4
6/15/2024 0:00,0,0,100,7976,85.96,18.4
6/15/2024 0:15,0,0,100,7974,85.96,18.5
6/15/2024 0:30,0,0,100,7974,85.95,18.4
6/15/2024 0:45,0,0,100,7973,85.95,18.4
6/15/2024 1:00,0,0,100,7972,85.95,18.2
6/15/2024 1:15,0,0,100,7972,85.93,18
6/15/2024 1:30,0,0,100,7971,85.9,17.9
6/15/2024 1:45,0,0,100,7972,85.87,17.9
6/15/2024 2:00,0,0,100,7974,85.84,17.8
6/15/2024 2:15,0,0,100,7971,85.81,17.7
6/15/2024 2:30,0,0,100,7971,85.8,17.7
6/15/2024 2:45,0,0,100,7972,85.79,17.7
6/15/2024 3:00,0,0,100,7972,85.79,17.7
6/15/2024 3:15,0,0,100,7972,85.78,17.7
6/15/2024 3:30,0,0,100,7972,85.79,17.7
6/15/2024 3:45,0,0,100,7970,85.8,17.8
6/15/2024 4:00,0,0,100,7973,85.79,17.8
6/15/2024 4:15,0,0,100,7972,85.79,17.8
6/15/2024 4:30,0,0,100,7972,85.8,17.7
6/15/2024 4:45,0,0,100,7971,85.8,17.6
6/15/2024 5:00,0,0,100,7974,85.82,17.5
6/15/2024 5:15,0,0,100,7970,85.82,17.5
6/15/2024 5:30,0,0,100,7969,85.84,17.5
6/15/2024 5:45,0,0,100,7971,85.85,17.5
6/15/2024 6:00,0,0,100,7969,85.87,17.5
6/15/2024 6:15,0,0,100,7972,85.9,17.5
6/15/2024 6:30,0,0,100,7969,85.92,17.4
6/15/2024 6:45,0,0,100,7969,85.94,17.4
6/15/2024 7:00,0,0,100,7967,85.95,17.4
6/15/2024 7:15,0,0,100,7967,85.96,17.5
6/15/2024 7:30,0,0,100,7968,85.96,17.6
6/15/2024 7:45,0,0,100,7968,85.97,17.7
6/15/2024 8:00,0,0,100,7972,85.98,17.8
6/15/2024 8:15,0,0,100,7969,85.99,17.8
6/15/2024 8:30,0,0,100,7969,86,17.8
6/15/2024 8:45,0,0,100,7964,86.02,17.8
6/15/2024 9:00,0,0,100,7964,86.02,17.9
6/15/2024 9:15,0,0,100,7965,86.02,17.9
6/15/2024 9:30,0,0,100,7963,86.03,18
6/15/2024 9:45,0,0,100,7966,86.03,18
6/15/2024 10:00,0,0,100,7963,86.02,18.1
6/15/2024 10:15,0,0,100,7964,86.01,18.2
6/15/2024 10:30,0,0,100,7964,85.99,18.2
6/15/2024 10:45,0,0,100,7964,85.96,18.2
6/15/2024 11:00,0,0,100,7964,85.95,18.3
6/15/2024 11:15,0,0,100,7966,85.95,18.4
6/15/2024 11:30,0,0,100,7966,85.93,18.4
6/15/2024 11:45,0,0,100,7964,85.91,18.5
6/15/2024 12:00,0,0,100,7961,85.9,18.6
6/15/2024 12:15,0,0,100,7963,85.9,18.6
6/15/2024 12:30,0,0,100,7963,85.9,18.4
6/15/2024 12:45,0,0,100,7962,85.88,18.1
6/15/2024 13:00,0,0,100,7963,85.87,18
6/15/2024 13:15,0,0,100,7963,85.85,18
6/15/2024 13:30,0,0,100,7962,85.83,18
6/15/2024 13:45,0,0,100,7963,85.82,18.1
6/15/2024 14:00,0,0,100,7963,85.81,18.2
6/15/2024 14:15,0,0,100,7963,85.8,18.1
6/15/2024 14:30,0,0,100,7964,85.78,18
6/15/2024 14:45,0,0,100,7962,85.77,17.9
6/15/2024 15:00,0,0,100,7963,85.76,17.9
6/15/2024 15:15,0,0,100,7962,85.76,17.9
6/15/2024 15:30,0,0,100,7961,85.77,17.8
6/15/2024 15:45,0,0,100,7964,85.78,17.7
6/15/2024 16:00,0,0,100,7962,85.79,17.8
6/15/2024 16:15,0,0,100,7960,85.79,17.8
6/15/2024 16:30,0,0,100,7960,85.79,17.8
6/15/2024 16:45,0,0,100,7963,85.8,17.8
6/15/2024 17:00,0,0,100,7961,85.8,17.8
6/15/2024 17:15,0,0,100,7960,85.79,17.8
6/15/2024 17:30,0,0,100,7963,85.8,17.8
6/15/2024 17:45,0,0,100,7960,85.82,17.7
6/15/2024 18:00,0,0,100,7961,85.83,17.7
6/15/2024 18:15,0,0,100,7960,85.84,17.8
6/15/2024 18:30,0,0,100,7961,85.86,17.8
6/15/2024 18:45,0,0,100,7965,85.87,17.8
6/15/2024 19:00,0,0,100,7959,85.88,17.8
6/15/2024 19:15,0,0,100,7961,85.9,17.8
6/15/2024 19:30,0,0,100,7959,85.9,17.8
6/15/2024 19:45,0,0,100,7960,85.9,17.8
6/15/2024 20:00,0,0,100,7960,85.9,17.7
6/15/2024 20:15,0,0,100,7960,85.91,17.7
6/15/2024 20:30,0,0,100,7963,85.91,17.8
6/15/2024 20:45,0,0,100,7960,85.92,17.8
6/15/2024 21:00,0,0,100,7962,85.93,17.7
6/15/2024 21:15,0,0,100,7958,85.94,17.7
6/15/2024 21:30,0,0,100,7960,85.95,17.8
6/15/2024 21:45,0,0,100,7960,85.95,17.8
6/15/2024 22:00,0,0,100,7960,85.96,17.8
6/15/2024 22:15,0,0,100,7959,85.97,17.8
6/15/2024 22:30,0,0,100,7958,85.98,17.7
6/15/2024 22:45,0,0,100,7958,85.97,17.7
